symbol,exchange,company_name,isin,face_value,status,group,instrument,listing_date,market_lot,paid_up_value,security_code
MNFL,BSE,Mother Nutri Foods Limited,INE0UH001016,10.00,Active,MT,Equity,,,,544623
KKSILK,BSE,K K SILK MILLS LIMITED,INE0EOJ01014,10.00,Active,MT,Equity,,,,544624
SENSEXIETF,BSE,ICICI Prudential Mutual Fund,INF346A01034,10.00,Active,A ,Equity,,,,555555
TATAMTRDVR,BSE,TATA MOTORS PASSENGER VEHICLES LIMITED,IN9155A01020,2.00,Delisted,A ,Equity,,,,570001
FELDVR,BSE,Future Enterprises Limited,IN9623B01058,2.00,Active,Z ,Equity,,,,570002
GUJNREDVR,BSE,Gujarat NRE Coke Ltd.,IN9110D01011,10.00,Delisted,X ,Equity,,,,570003
JISLDVREQS,BSE,Jain Irrigation Systems Ltd.,IN9175A01010,2.00,Active,B ,Equity,,,,570004
GATECHDVR,BSE,GACM Technologies Limited,INE224E01036,1.00,Active,B ,Equity,,,,570005
STAN,BSE,Standard Chartered PLC,INE028L21018,0.05,Delisted,B ,Equity,,,,580001
CHETTICE,BSE,Chettinad Cement Corporation Ltd.,INE132B01011,10.00,Delisted,B ,Equity,,,,590001
KARURVYSYA,BSE,Karur Vysya Bank Ltd.,INE036D01028,2.00,Active,B ,Equity,,,,590003
LOTTE,BSE,Lotte India Corporation Ltd,INE185A01011,10.00,Delisted,B ,Equity,,,,590004
VEEDOL,BSE,VEEDOL CORPORATION LIMITED,INE484C01030,2.00,Active,B ,Equity,,,,590005
AMRUTANJAN,BSE,Amrutanjan Health Care Limited,INE098F01031,1.00,Active,B ,Equity,,,,590006
GRABAL,BSE,Grabal Alok Impex Ltd.,INE012D01011,10.00,Delisted,B ,Equity,,,,590009
MOVINGPI,BSE,Moving Picture Company (India) Ltd.,INE691B01016,10.00,Delisted,XT,Equity,,,,590011
USHAINTL,BSE,Usha International Ltd.,INE717B01019,10.00,Delisted,B ,Equity,,,,590012
XPROINDIA,BSE,Xpro India Ltd.,INE445C01015,10.00,Active,B ,Equity,,,,590013
UTIUS64I10,BSE,UNIT TRUST OF INDIA-SCHEME-64,INF189A01103,10.00,Delisted,B ,Equity,,,,590015
UTIUS64I12,BSE,UNIT TRUST OF INDIA-SCHEME-64,INF189A01095,10.00,Delisted,B ,Equity,,,,590016
HISARMETAL,BSE,Hisar Metal Industries Ltd.,INE598C01011,10.00,Active,B ,Equity,,,,590018
BHARATRAS,BSE,Bharat Rasayan Limited,INE838B01013,10.00,Active,B ,Equity,,,,590021
EASTSILK,BSE,Eastern Silk Industries Limited,INE962C01035,2.00,Suspended,T ,Equity,,,,590022
ELGIRUB,BSE,Elgi Rubber Company Limited,INE257B01024,1.00,Delisted,B ,Equity,,,,590023
GINNIFILA,BSE,Ginni Filaments Ltd.,INE424C01010,10.00,Active,B ,Equity,,,,590025
GODAVARIF,BSE,Godavari Fertilisers & Chemicals Ltd.,INE507C01012,10.00,Delisted,B ,Equity,,,,590026
JAYPEE,BSE,Jaypee Hotels Limited,INE851A01018,10.00,Delisted,B ,Equity,,,,590027
NICCO,BSE,Nicco Corporation Ltd.,INE241C01026,2.00,Suspended,XT,Equity,,,,590028
RPGTRAN,BSE,RPG Transmission Limited,INE621A01015,10.00,Delisted,B ,Equity,,,,590029
DENORA,BSE,De Nora India Limited,INE244A01016,10.00,Active,B ,Equity,,,,590031
SEPSL,BSE,Schneider Electric President Systems Limited,INE155D01018,10.00,Delisted,B ,Equity,,,,590033
TIRFOAM,BSE,TIRUPATI FOAM LTD.,INF115G01015,10.00,Delisted,XD,Equity,,,,590035
KALPAPER,BSE,Kalptaru Papers ltd.,INE783C01019,10.00,Delisted,B ,Equity,,,,590036
STEELXIND1,BSE,Steel Exchange India Ltd.,INE503B01013,10.00,Delisted,B ,Equity,,,,590037
VISUINTL,BSE,VISU INTERNATIONAL lTD.,INE965A01016,10.00,Suspended,Z ,Equity,,,,590038
KAVDEFENCE,BSE,Kavveri Defence & Wireless Technologies Limited,INE641C01019,10.00,Active,T ,Equity,,,,590041
HARITASEAT,BSE,HARITA SEATING SYSTEMS LTD,INE939D01015,10.00,Delisted,B ,Equity,,,,590043
TEZPORE,BSE,Tezpore Tea Company Ltd,INE846B01016,10.00,Delisted,B ,Equity,,,,590045
SMRUTHI,BSE,Smruthi Organics Ltd.,NA          ,10.00,Delisted,XD,Equity,,,,590046
CSSTECH2,BSE,COSYN Limited,INE029B01019,10.00,Delisted,B ,Equity,,,,590050
SAKSOFT,BSE,Saksoft Limited,INE667G01023,1.00,Active,B ,Equity,,,,590051
KARMOB,BSE,KAR MOBILES LIMITED,INE916E01011,10.00,Delisted,B ,Equity,,,,590053
JEYPORE,BSE,THE JEYPORE SUGAR COMPANY LTD.,INE180E01014,10.00,Delisted,T ,Equity,,,,590054
POLYSPIN1,BSE,Polyspin Exports Ltd.,INE914G01011,10.00,Delisted,T ,Equity,,,,590055
SALONA,BSE,Salona Cotspin Ltd.,INE498E01010,10.00,Active,B ,Equity,,,,590056
EQUIPPP,BSE,EQUIPPP SOCIAL IMPACT TECHNOLOGIES LIMITED,INE217G01035,1.00,Active,T ,Equity,,,,590057
BRUSHMAN,BSE,Brushman (India) ltd.,INE357C01012,10.00,Delisted,XT,Equity,,,,590061
ANDHRSUGAR,BSE,The Andhra Sugars Ltd.,INE715B01021,2.00,Active,B ,Equity,,,,590062
DUNCANSLTD,BSE,Duncans Industries Ltd.,INE508A01022,10.00,Suspended,Z ,Equity,,,,590063
IMPAL,BSE,INDIA MOTOR PARTS & ACCESSORIES LTD,INE547E01014,10.00,Active,B ,Equity,,,,590065
KCP,BSE,K.C.P. LTD,INE805C01028,1.00,Active,B ,Equity,,,,590066
KHAITANLTD,BSE,Khaitan (India) Ltd.,INE731C01018,10.00,Active,B ,Equity,,,,590068
RADAAN,BSE,RADAAN MEDIAWORKS (I) LIMITED,INE874F01027,2.00,Active,B ,Equity,,,,590070
SUNDARMFIN,BSE,SUNDARAM FINANCE LTD,INE660A01013,10.00,Active,B ,Equity,,,,590071
SUNDRMBRAK,BSE,SUNDARAM BRAKE LININGS LTD,INE073D01013,10.00,Active,B ,Equity,,,,590072
WHEELS,BSE,WHEELS INDIA LTD,INE715A01015,10.00,Active,B ,Equity,,,,590073
ORTIN,BSE,ORTIN LABORATORIES LTD,INE749B01012,10.00,Delisted,B ,Equity,,,,590074
LAMBODHARA,BSE,Lambodhara Textiles Ltd.,INE112F01022,5.00,Active,B ,Equity,,,,590075
CAMSONBIO2,BSE,Camson Bio Technologies Ltd,INE845E01012,10.00,Delisted,B ,Equity,,,,590076
RANKLIN,BSE,Ranklin Solutions Ltd.,INE619C01015,10.00,Delisted,T ,Equity,,,,590077
MAITHANALL,BSE,Maithan Alloys Limited,INE683C01011,10.00,Active,B ,Equity,,,,590078
JOONKTOLL1,BSE,SHRI VASUPRADA PLANTATIONS LIMITED,INE574G01013,10.00,Delisted,B ,Equity,,,,590079
EASTERNGAS1,BSE,Eastern Gases Ltd.,INE111111111,10.00,Delisted,X ,Equity,,,,590080
BRAHMANAN,BSE,Brahmanand Himghar Limited,INE318G01015,5.00,Delisted,XT,Equity,,,,590081
LOHIASEC,BSE,Lohia Securities Limited,INE803B01017,10.00,Delisted,X ,Equity,,,,590082
MAVENSBIO,BSE,MAVENS BIOTECH LTD.,INE856C01047,1.00,Delisted,XT,Equity,,,,590083
KANCOENT,BSE,Kanco Enterprises Limited,INE248D01011,10.00,Delisted,X ,Equity,,,,590084
GLOSTER2,BSE,GLOSTER LIMITED,INE652C01016,10.00,Delisted,B ,Equity,,,,590085
ORISSAMINE,BSE,Orissa Minerals Development Company Limited,INE725E01024,1.00,Active,B ,Equity,,,,590086
ELLENBARR,BSE,Ellenbarrie Industrial Gases Ltd,INE236E01014,10.00,Delisted,XT,Equity,,,,590087
ADINATHBI,BSE,Adinath Bio-Labs Ltd.,INE129D01039,1.00,Delisted,XT,Equity,,,,590088
CIGNITI2,BSE,Cigniti Technologies Ltd,INE675C01017,10.00,Delisted,T ,Equity,,,,590089
SWAGRO,BSE,Swarnajyothi Agrotech & Power Limited,INE846A01026,10.00,Delisted,XD,Equity,,,,590090
TRINETHRA,BSE,Trinethra Infra Ventures Limited,INE922D01029,2.00,Delisted,XT,Equity,,,,590091
TRIMURTHI1,BSE,NOVELIX PHARMACEUTICALS LIMITED,INE314I01036,10.00,Delisted,B ,Equity,,,,590093
FARMAXIND,BSE,Farmax India Limited,INE890I01035,1.00,Delisted,T ,Equity,,,,590094
UTISUNDER,BSE,UTI Mutual Fund - Permiited,INF789F01042,100.00,Delisted,B ,Equity,,,,590102
NIFTYBEES,BSE,Reliance Mutual Fund-Permitted,INF204KB14I2,1.00,Active,B ,Equity,,,,590103
JUNIORBEES,BSE,Reliance Mutual Fund-Permitted,INF732E01045,1.25,Active,B ,Equity,,,,590104
BANKBEES,BSE,Reliance Mutual Fund-Permitted,INF204KB15I9,1.00,Active,B ,Equity,,,,590106
PSUBANK,BSE,Kotak Mahindra Mutual Fund - Permitted,INF373I01023,10.00,Active,B ,Equity,,,,590107
PSUBNKBEES,BSE,Reliance Mutual Fund-Permitted,INF204KB16I7,1.00,Active,B ,Equity,,,,590108
SHARIABEES,BSE,Reliance Mutual Fund-Permitted,INF732E01128,10.00,Active,B ,Equity,,,,590109
QNIFTY,BSE,Quantum Asset Management Co. Pvt. Ltd.,INF082J01028,10.00,Active,B ,Equity,,,,590110
VAISHNAVI,BSE,Vaishnavi Gold Limited,INE535B01015,10.00,Delisted,XT,Equity,,,,590111
KOTAKNIFTY2,BSE,Kotak Mahindra Mutual Fund - Permitted,INF174K01518,10.00,Delisted,B ,Equity,,,,590112
TAAZAINT2,BSE,Taaza International Limited,INE392H01018,10.00,Delisted,T ,Equity,,,,590114
MOM50,BSE,Motilal Oswal Mutual Fund-Permitted,INF247L01536,7.00,Active,B ,Equity,,,,590115
7SEAS,BSE,7SEAS TECHNOLOGIES LIMITED,INF454F01010,10.00,Delisted,X ,Equity,,,,590116
MAHAVEERINF,BSE,MAHAVEER INFOWAY LIMITED,INE019D01016,10.00,Delisted,XD,Equity,,,,590117
INFRONICS1,BSE,INFRONICS SYSTEMS LIMITED,INE463B01028,5.00,Delisted,B ,Equity,,,,590118
PROVEST,BSE,Provestment Services Limited.,-,10.00,Delisted,XD,Equity,,,,590120
PILANIINV,BSE,Pilani Investment & Industries Corporation Ltd.,INE417C01014,10.00,Delisted,T ,Equity,,,,590121
ASHIKACR,BSE,Ashika Credit Capital Limited,IND094B01013,10.00,Delisted,X ,Equity,,,,590122
DENORABBPH,BSE,De Nora India Limited,-,10.00,Delisted,P ,Equity,,,,590123
RUNEECHA,BSE,Runeecha Textiles Limited,INE373L01010,10.00,Delisted,XT,Equity,,,,590124
GRADIENTE,BSE,Gradiente Infotainment Ltd.,INE361K01017,10.00,Delisted,XT,Equity,,,,590126
SHREETULSI,BSE,Shree Tulsi Online.Com Ltd,INE130D01037,10.00,Delisted,X ,Equity,,,,590128
STARDELTA2,BSE,STAR DELTA TRANSFORMERS LTD,INE541K01014,10.00,Delisted,B ,Equity,,,,590129
OKANCOTEA,BSE,Kanco Tea & Industries Ltd,INF398L01017,10.00,Delisted,X ,Equity,,,,590130
SREEL2,BSE,Sreeleathers Limited,INE099F01013,10.00,Delisted,B ,Equity,,,,590131
JAYMAHESH,BSE,Jay Mahesh Infraventures Ltd.,INE984L01014,10.00,Delisted,XT,Equity,,,,590132
GENERA,BSE,Genera Agri Corp Limited,INC993L01015,10.00,Delisted,XT,Equity,,,,590133
BANKNIFTY1,BSE,Kotak Mahindra Mutual Fund - Permitted,INF174K01F59,10.00,Active,B ,Equity,,,,590136
SETFNIFBK,BSE,SBI Mutual Fund-Permitted,INF200KA1580,10.00,Active,B ,Equity,,,,590137
SETFNIF50,BSE,SBI Mutual Fund-Permitted,INF200KA1FS1,10.00,Active,B ,Equity,,,,590138
LIQUID1,BSE,Kotak Mahindra Mutual Fund - Permitted,INF174KA1LV5,1000.00,Active,B ,Equity,,,,590139
ITBEES,BSE,Nippon India Mutual Fund - Permitted,INF204KB15V2,10.00,Active,B ,Equity,,,,590141
PHARMABEES,BSE,Nippon India Mutual Fund - Permitted,INF204KC1089,10.00,Active,B ,Equity,,,,590142
MID150BEES,BSE,Nippon India Mutual Fund - Permitted,INF204KB1V68,10.00,Active,B ,Equity,,,,590144
$SAKTI52,BSE,Sakthi Sugars Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700002
PRESYNT,BSE,Premier Synthetics Ltd.,NA          ,100.00,Suspended,P ,Preference Shares,,,,700004
BLBLEND,BSE,Blue Blends (India) Ltd,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700005
BLBLNDS,BSE,Blue Blends (India) Ltd,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700006
SAKSUGL,BSE,Sakthi Sugars Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700007
STELCORDM,BSE,Steelco Gujarat Ltd,NA          ,10.00,Delisted,B ,Preference Shares,,,,700009
SKUMSYN,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Suspended,Y ,Preference Shares,,,,700010
ICICICRP,BSE,ICICI Ltd.,INE005A04015,10.00,Delisted,B ,Preference Shares,,,,700011
ICICR,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700012
SAKSUGR,BSE,Sakthi Sugars Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700013
BILINDS,BSE,BIL Industries Ltd.,NA          ,10.00,Delisted,P ,Preference Shares,,,,700015
BILINDT,BSE,BIL Industries Ltd.,NA          ,10.00,Delisted,P ,Preference Shares,,,,700016
BLUEBLN,BSE,Blue Blends (India) Ltd,NA          ,100.00,Delisted,B ,Preference Shares,,,,700017
BLEBLNI,BSE,Blue Blends (India) Ltd,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700018
UMSPLST,BSE,Umi Special Steel Ltd,NA          ,100.00,Delisted,B ,Preference Shares,,,,700019
CTRMFGR,BSE,CTR Manufacturing Industries Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700020
ICICORPO,BSE,ICICI Ltd.,INE005A04031,10.00,Delisted,B ,Preference Shares,,,,700021
ICIPFP2,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700022
RAJMECH,BSE,Remi Edelstahl Tubulars Limited,NA          ,100.00,Delisted,B ,Preference Shares,,,,700023
MANSCRP,BSE,Mansarover Paper & Industries Ltd,NA          ,10.00,Delisted,P ,Preference Shares,,,,700024
ICICICRP4,BSE,ICICI Ltd.,INE005A04056,10.00,Delisted,B ,Preference Shares,,,,700025
AAMTOPR,BSE,JAINEX AAMCOL LTD.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700027
SKSUGAR,BSE,Sakthi Sugars Ltd.,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700028
ICIP5,BSE,ICICI Ltd.,INE005A04072,10.00,Delisted,B ,Preference Shares,,,,700029
ICICPR6,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700030
ICICPR7,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700031
ICICPR8,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700032
ICIP9,BSE,ICICI Ltd.,INE005A04106,10.00,Delisted,B ,Preference Shares,,,,700033
ICIPT,BSE,ICICI Ltd.,INE005A04114,10.00,Delisted,B ,Preference Shares,,,,700034
ICICRPE,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700035
ICICTWL,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700036
ICICRTH,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700037
ICICRPF,BSE,ICICI Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700038
SHBEARI,BSE,Shriram Bearings Ltd.,NA          ,10.00,Delisted,P ,Preference Shares,,,,700039
SAKTSUG,BSE,Sakthi Sugars Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700040
BINYLTD,BSE,Binny Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700041
MIRCHTECHNO,BSE,HARSHIL AGROTECH LIMITED,-,100.00,Delisted,B ,Preference Shares,,,,700042
SWRUBER,BSE,Swastik Rubber Products Ltd.,NA          ,10.00,Delisted,P ,Preference Shares,,,,700043
SWSTRUB,BSE,Swastik Rubber Products Ltd.,NA          ,10.00,Delisted,P ,Preference Shares,,,,700044
TATACNS,BSE,Tata Construction & Projects ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700045
PNYAMCM,BSE,Panyam Cements & Mineral Inds. Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700046
ORENTAB,BSE,ORIENT CERATECH LIMITED,NA          ,100.00,Delisted,B ,Preference Shares,,,,700047
SWSURFC,BSE,Swastik Surfactants Ltd.,NA          ,100.00,Delisted,P ,Preference Shares,,,,700048
FABWRT,BSE,Uniworth Textiles Ltd.,-,30.00,Delisted,P ,Preference Shares,,,,700049
MAHESWR,BSE,"Maheshwari Mills Ltd.,",NA          ,80.00,Delisted,B ,Preference Shares,,,,700050
MCHFERT,BSE,Mangalore Chemicals & Fertilisers L,NA          ,100.00,Delisted,B ,Preference Shares,,,,700051
MCFRTS,BSE,Mangalore Chemicals & Fertilisers L,NA          ,100.00,Delisted,B ,Preference Shares,,,,700052
CITRIC,BSE,"Citric India Ltd.,",NA          ,100.00,Delisted,B ,Preference Shares,,,,700053
JKINVESTODM,BSE,J.K.Investo Trade (India) Ltd.,-,100.00,Delisted,B ,Preference Shares,,,,700054
DERCOOL,BSE,"Derco Cooling Coils Ltd.,",NA          ,100.00,Delisted,B ,Preference Shares,,,,700055
KIRTINV,BSE,"Kirti Investments Ltd.,",NA          ,10.00,Delisted,B ,Preference Shares,,,,700057
NAVBHARDM,BSE,NAVA LIMITED,NA          ,100.00,Delisted,B ,Preference Shares,,,,700058
MEDICRTDM,BSE,Medicorp Technologies India Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,700059
APARI,BSE,Apar Industries Ltd,INE372A04019,4.00,Delisted,B ,Preference Shares,,,,700060
SKSYNFB,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700061
SKSNFAB,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Suspended,Y ,Preference Shares,,,,700062
SKUMSNB,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700063
SKUMARF,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700064
SKUMSYF,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Delisted,Y ,Preference Shares,,,,700065
SRIMSPG,BSE,Sri Malini Spinning Mills Ltd.,NA          ,10.00,Delisted,P ,Preference Shares,,,,700066
MANTHCO,BSE,Global Infrastructure & Technologies Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700067
MANTRHS,BSE,Global Infrastructure & Technologies Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,700068
GRESCDM,BSE,Great Eastern Shipping Co. Ltd.,INE017A04010,10.00,Delisted,B ,Preference Shares,,,,700069
GRAESDM,BSE,Great Eastern Shipping Co. Ltd.,INE017A04028,10.00,Delisted,B ,Preference Shares,,,,700070
GESPCDM,BSE,Great Eastern Shipping Co. Ltd.,INE017A04036,10.00,Delisted,B ,Preference Shares,,,,700071
GRESHDM,BSE,Great Eastern Shipping Co. Ltd.,INE017A04044,10.00,Delisted,B ,Preference Shares,,,,700072
UNIABEX,BSE,Uni-Abex Alloy Products Ltd.,-,100.00,Delisted,B ,Preference Shares,,,,700073
KDLBIOL,BSE,KDL Biotech Ltd.,-,100.00,Delisted,B ,Preference Shares,,,,700074
GRATEAC,BSE,Great Eastern Shipping Co. Ltd.,INE017A04051,10.00,Delisted,B ,Preference Shares,,,,700075
GREATESTC,BSE,Great Eastern Shipping Co. Ltd.,INE017A04069,10.00,Delisted,B ,Preference Shares,,,,700076
GLENCRPC,BSE,Glenmark Pharmaceuticals ltd,INE935A04013,100.00,Delisted,B ,Preference Shares,,,,700077
MARICOCRP,BSE,Marico Limited,INE196A04012,10.00,Delisted,B ,Preference Shares,,,,700078
SUNPHCRP,BSE,Sun Pharmaceutical Industries Ltd.,INE044A04014,1.00,Delisted,B ,Preference Shares,,,,700079
ASHOKLEFCRP,BSE,Ashok Leyland Finance Ltd.,INE251A04023,100.00,Delisted,B ,Preference Shares,,,,700080
MAHASEAMCRP,BSE,Maharashtra Seamless Ltd.,INE271B03013,10.00,Delisted,B ,Preference Shares,,,,700081
JAYAGCRP,BSE,Jayant Agro-Organics Limited.,INE785A04012,5.00,Delisted,B ,Preference Shares,,,,700083
THRPRE,BSE,Thermax Ltd.,INE152A04015,10.00,Delisted,B ,Preference Shares,,,,700084
UNITEDPHCRP,BSE,UPL Limited,INE628A04014,10.00,Delisted,B ,Preference Shares,,,,700086
ARROWPS,BSE,Arrow Webtex Ltd.,INE397A04016,10.00,Delisted,B ,Preference Shares,,,,700089
ESTERCRPS,BSE,Ester Industries Ltd.,-,50.00,Delisted,B ,Preference Shares,,,,700090
TIMEXPS,BSE,Timex Group India Ltd,-,10.00,Delisted,Y ,Preference Shares,,,,700091
ASAHIPS,BSE,Asahi India Glass Ltd.,INE439A04016,10.00,Delisted,B ,Preference Shares,,,,700092
ALOKCRPS,BSE,Alok Industries Ltd.,INE270A04023,10.00,Delisted,B ,Preference Shares,,,,700093
NICHOLASPS,BSE,Piramal Enterprises Limited,INE140A04036,100.00,Delisted,B ,Preference Shares,,,,700094
NICHOPS,BSE,Piramal Enterprises Limited,INE140A04028,10.00,Delisted,B ,Preference Shares,,,,700095
FEROALCRP,BSE,Ferro Alloys Corporation Ltd.,INE912A04012,100.00,Delisted,B ,Preference Shares,,,,700096
MERCATORCRP,BSE,Mercator Limited,INE934B04014,100.00,Delisted,B ,Preference Shares,,,,700097
ESSARSTPS,BSE,Essar Steel Ltd,INE127A04017,10.00,Delisted,B ,Preference Shares,,,,700098
FACORALLPS,BSE,FACOR Alloys Limited,INE828G04017,100.00,Delisted,B ,Preference Shares,,,,700100
FACORSTEPS,BSE,FACOR Steels Limited,INE829G04015,100.00,Delisted,B ,Preference Shares,,,,700101
MARKSANPS,BSE,Marksans Pharma Ltd.,INE750C04012,100.00,Delisted,B ,Preference Shares,,,,700106
MASLCRPS,BSE,CIE Automotive India Limited,INE536H04014,31.00,Delisted,B ,Preference Shares,,,,700114
THOMASPSA,BSE,Thomas Cook (India) Ltd.,INE332A04013,10.00,Delisted,B ,Preference Shares,,,,700118
AMRITBNPS,BSE,AMRIT BANASPATI COMPANY LTD,INE221G04015,10.00,Delisted,B ,Preference Shares,,,,700123
PRUCORPDM,BSE,Prudential Sugar Corporation Ltd,NA          ,50.00,Delisted,B ,Preference Shares,,,,710010
$SHENTCH,BSE,Shentracon Chemicals Ltd.,NA          ,50.00,Suspended,P ,Preference Shares,,,,710012
$PRECICT,BSE,East India Drums and Barrels Manufacturing Limited,NA          ,10.00,Delisted,B ,Preference Shares,,,,710013
CLFMENT,BSE,Classic Filaments ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,710015
SREINFN,BSE,SREI Infrastructure Finance limited,NA          ,100.00,Delisted,B ,Preference Shares,,,,710016
SRINFIN,BSE,SREI Infrastructure Finance limited,NA          ,75.00,Delisted,B ,Preference Shares,,,,710017
SCHLENG,BSE,Integra Engineering India Ltd.,NA          ,0.00,Delisted,B ,Preference Shares,,,,710020
GULOILI,BSE,Gulf Oil India Ltd,NA          ,0.00,Delisted,B ,Preference Shares,,,,710022
PRSYNLT,BSE,Parasrampuria Synthetics Ltd.,NA          ,75.00,Delisted,P ,Preference Shares,,,,710023
CRDFINL,BSE,Credential Finance Ltd,NA          ,100.00,Delisted,P ,Preference Shares,,,,710024
BALJHOT,BSE,Balaji Hotels And Enterprises Ltd.,NA          ,80.00,Delisted,P ,Preference Shares,,,,710025
SKUMSNF,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Delisted,P ,Preference Shares,,,,710027
SKSYNFA,BSE,S.Kumars Nationwide Ltd.,NA          ,100.00,Delisted,Y ,Preference Shares,,,,710028
NAGCCPSDM,BSE,NACL Industries Limited,NA          ,10.00,Delisted,B ,Preference Shares,,,,710031
SRAMASM,BSE,Shriram Asset Management Co.Ltd.,NA          ,100.00,Delisted,B ,Preference Shares,,,,710034
MANGALP,BSE,Mangalam Cement Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,710035
TAFINANDM,BSE,Tata Finance Ltd,NA          ,100.00,Delisted,B ,Preference Shares,,,,710036
MANTHSG,BSE,Global Infrastructure & Technologies Ltd.,NA          ,10.00,Delisted,B ,Preference Shares,,,,710037
KOPDRLT,BSE,KDL Biotech Ltd.,NA          ,100.00,Delisted,P ,Preference Shares,,,,710038
ASLEFDM,BSE,Ashok Leyland Finance Ltd.,INE251A04015,50.00,Delisted,B ,Preference Shares,,,,710039
MAHASEADM,BSE,Maharashtra Seamless Ltd.,-,10.00,Delisted,B ,Preference Shares,,,,710040
TATFINCDM,BSE,Tata Finance Ltd,INE265A04015,100.00,Delisted,B ,Preference Shares,,,,710041
FLEXOOCPS,BSE,Jhaveri Flexo India Limited,-,100000.00,Delisted,B ,Preference Shares,,,,710042
UBROCPS,BSE,United Breweries Ltd.,INE686F03013,100.00,Delisted,B ,Preference Shares,,,,710043
PIDRUGOCPS,BSE,Sequent Scientific Limited,INE807F03015,10.00,Delisted,B ,Preference Shares,,,,710044
NETW18PCCPS,BSE,Network 18 Media & Investments Limited,IN9870H03017,200.00,Delisted,B ,Preference Shares,,,,710050
TRENTCCCPSA,BSE,Trent Ltd [Lakme Ltd],INE849A03018,10.00,Delisted,B ,Preference Shares,,,,710051
TRENTCCCPSB,BSE,Trent Ltd [Lakme Ltd],INE849A03026,10.00,Delisted,B ,Preference Shares,,,,710052
TAINCOR,BSE,Tata Investment Corporation Ltd.,-,0.00,Delisted,R ,-,,,,750255
SQLSRIN,BSE,SQL Star International Ltd,-,0.00,Delisted,R ,-,,,,750256
JIKINDU,BSE,JIK Industries Ltd,-,0.00,Delisted,R ,-,,,,750257
HITACHI,BSE,Johnson Controls-Hitachi Air Conditioning India Ltd.,-,0.00,Delisted,B ,-,,,,750280
SANGIR,BSE,Sangam (India) Ltd,-,0.00,Delisted,B ,-,,,,750281
ALEMBR,BSE,Alembic  Ltd,-,0.00,Delisted,B ,-,,,,750282
SAINTR,BSE,Saint-Gobain Sekurit India Ltd.,-,0.00,Delisted,B ,-,,,,750283
DGOLDR,BSE,Deccan Gold Mines Ltd.,-,0.00,Delisted,B ,-,,,,750284
TELDATAR,BSE,Tele Data Informatics Ltd.,-,10.00,Delisted,B ,-,,,,750285
MUKANDR,BSE,Mukand Ltd.,-,5.00,Delisted,B ,-,,,,750286
SPICENETR,BSE,DIGISPICE TECHNOLOGIES LIMITED,-,5.00,Delisted,B ,-,,,,750287
VARUNSHIPLR,BSE,Varun Shipping Co. Ltd.,-,0.00,Delisted,R ,-,,,,750309
SCHENHELR,BSE,SI Group - India Limited,-,0.05,Delisted,R ,-,,,,750310
NEEMTEKLR,BSE,United Interactive Limited,-,0.05,Delisted,R ,-,,,,750312
DEWANHLR,BSE,Dewan Housing Finance Corpn. Ltd.,-,0.05,Delisted,R ,-,,,,750313
KAIRALR,BSE,Kaira Can Co. Ltd.,-,0.05,Delisted,R ,-,,,,750314
